run_id,seed,batch_size,lr,config_id,check,cumulative_optimizer_steps,effective_epochs,steps_per_epoch,train_loss,val_auprc,val_auroc,val_brier,val_ece,val_n,val_prevalence,check_runtime_s
cbb5634c16852216,1,512,0.001,77926ed46926273d,23,8418,23.0,366,0.215413970170451,0.7546643011797616,0.7565441024483397,0.23516397200752753,0.174904150426004,93610,0.5,4.76
cbb5634c16852216,1,512,0.001,77926ed46926273d,24,8784,24.0,366,0.20800448640611002,0.7559136872424095,0.7529079435403081,0.24669297619717662,0.19903620239190437,93610,0.5,4.78
cbb5634c16852216,1,512,0.001,77926ed46926273d,25,9150,25.0,366,0.20166491305893236,0.7487552747820241,0.7502736963315775,0.24608486884782713,0.19508061523528428,93610,0.5,4.75
cbb5634c16852216,1,512,0.001,77926ed46926273d,26,9516,26.0,366,0.19755144042721212,0.7495605132961703,0.7497190249713902,0.24892068062178566,0.20040274316423148,93610,0.5,4.69
cbb5634c16852216,1,512,0.001,77926ed46926273d,27,9882,27.0,366,0.19120971793359745,0.7451337241381033,0.7489016650222021,0.24646191539735937,0.19665233573409527,93610,0.5,4.49
cbb5634c16852216,1,512,0.001,77926ed46926273d,28,10248,28.0,366,0.18682364901639725,0.7535193920911162,0.7566848637896417,0.24646098357383395,0.1999548916567615,93610,0.5,4.71
cbb5634c16852216,1,512,0.001,77926ed46926273d,29,10614,29.0,366,0.18317943679097573,0.7479943387612307,0.7479626820648544,0.25527656460866427,0.21184913328656235,93610,0.5,4.65
cbb5634c16852216,1,512,0.001,77926ed46926273d,30,10980,30.0,366,0.1794929832545786,0.7517605790930455,0.749943641165965,0.2499884508031334,0.2022010683867625,93610,0.5,4.53
cbb5634c16852216,1,512,0.001,77926ed46926273d,31,11346,31.0,366,0.17336602120207306,0.7474807613471004,0.7477182640530109,0.25438383289046623,0.20938932645388025,93610,0.5,4.67
cbb5634c16852216,1,512,0.001,77926ed46926273d,32,11712,32.0,366,0.1698311905636162,0.7495171821230306,0.7487767716101739,0.25694256974879265,0.2168296788007617,93610,0.5,4.71
cbb5634c16852216,1,512,0.001,77926ed46926273d,33,12078,33.0,366,0.16610395216225274,0.7461632688454142,0.7457432591912836,0.25699086031487584,0.21326930754521545,93610,0.5,4.84
cbb5634c16852216,1,512,0.001,77926ed46926273d,34,12444,34.0,366,0.16131773086193482,0.750477295087149,0.7526244945398417,0.2510457434429658,0.20935054851319906,93610,0.5,4.76
cbb5634c16852216,1,512,0.001,77926ed46926273d,35,12810,35.0,366,0.15708120499070877,0.7486076547735908,0.7518043731546563,0.2557162156395951,0.2182681937033946,93610,0.5,4.77
cbb5634c16852216,1,512,0.001,77926ed46926273d,36,13176,36.0,366,0.1551108678670529,0.7464509994091091,0.7466752683758484,0.2604014082106581,0.22032561041491033,93610,0.5,4.78
cbb5634c16852216,1,512,0.001,77926ed46926273d,37,13542,37.0,366,0.1507888013914309,0.7513048073381314,0.7530969561769876,0.25637039617871227,0.21686031958568955,93610,0.5,4.83
cbb5634c16852216,1,512,0.001,77926ed46926273d,38,13908,38.0,366,0.1477299443970287,0.7481340194598942,0.7497222855610803,0.25762122447417934,0.22031667963738602,93610,0.5,4.76
cbb5634c16852216,1,512,0.001,77926ed46926273d,39,14274,39.0,366,0.14349429323617877,0.7514657492055448,0.7514292544758445,0.2598685931793168,0.22510471313413052,93610,0.5,4.76
cbb5634c16852216,1,512,0.001,77926ed46926273d,40,14640,40.0,366,0.14081003832442512,0.7498805043343046,0.7507566634764118,0.2563399783867129,0.21848628415955235,93610,0.5,4.82
